date,observation.name,scan.number,focal.monkey,in.proximity,focal.activity,partners.activity (sequential),time
2016-01-25,2016-01-25_0K2_JN_3,1,0K2,"0K2, 7I5",rest,rest,2016-01-25T10:18:00Z
2016-01-25,2016-01-25_0K2_JN_3,2,0K2,"0K2, 7I5",rest,rest,2016-01-25T10:23:02Z
2016-01-25,2016-01-25_0K2_JN_3,3,0K2,0K2,social,NA,2016-01-25T10:28:01Z
2016-01-25,2016-01-25_28G_JN_1,1,28G,28G,feedchow,NA,2016-01-25T08:24:05Z
2016-01-25,2016-01-25_28G_JN_1,2,28G,28G,feedchow,NA,2016-01-25T08:29:20Z
2016-01-25,2016-01-25_28G_JN_1,3,28G,28G,feedchow,NA,2016-01-25T08:34:05Z
2016-01-25,2016-01-25_28J_JN_5,1,28J,28J,rest,NA,2016-01-25T12:54:28Z
2016-01-25,2016-01-25_28J_JN_5,2,28J,28J,rest,NA,2016-01-25T12:59:31Z
2016-01-25,2016-01-25_28J_JN_5,3,28J,"28J, 1H6",rest,rest,2016-01-25T13:04:28Z
2016-01-25,2016-01-25_2I2_JN_4,1,2I2,2I2,rest,NA,2016-01-25T11:38:19Z
2016-01-25,2016-01-25_2I2_JN_4,2,2I2,2I2,rest,NA,2016-01-25T11:43:20Z
2016-01-25,2016-01-25_2I2_JN_4,3,2I2,2I2,rest,NA,2016-01-25T11:48:20Z
2016-01-25,2016-01-25_30C_JN_1,1,30C,30C,feedchow,NA,2016-01-25T07:49:11Z
2016-01-25,2016-01-25_30C_JN_1,2,30C,30C,feedchow,NA,2016-01-25T07:54:13Z
2016-01-25,2016-01-25_30C_JN_1,3,30C,30C,rest,NA,2016-01-25T07:59:09Z
2016-01-25,2016-01-25_35N_JN_3,1,35N,35N,rest,NA,2016-01-25T09:53:08Z
2016-01-25,2016-01-25_35N_JN_3,2,35N,35N,travel,NA,2016-01-25T09:58:08Z
2016-01-25,2016-01-25_35N_JN_3,3,35N,35N,rest,NA,2016-01-25T10:03:11Z
2016-01-25,2016-01-25_3C3_JN_6,1,3C3,3C3,rest,NA,2016-01-25T13:48:57Z
2016-01-25,2016-01-25_3C3_JN_6,2,3C3,3C3,rest,NA,2016-01-25T13:54:27Z
2016-01-25,2016-01-25_3C3_JN_6,3,3C3,3C3,rest,NA,2016-01-25T13:58:57Z
2016-01-25,2016-01-25_3E1_JN_2,1,3E1,3E1,rest,NA,2016-01-25T09:18:35Z
2016-01-25,2016-01-25_3E1_JN_2,2,3E1,3E1,travel,NA,2016-01-25T09:23:46Z
2016-01-25,2016-01-25_3E1_JN_2,3,3E1,3E1,rest,NA,2016-01-25T09:28:35Z
2016-01-25,2016-01-25_3E7_JN_2,1,3E7,3E7,feedwater,NA,2016-01-25T08:49:40Z
2016-01-25,2016-01-25_3E7_JN_2,2,3E7,3E7,rest,NA,2016-01-25T08:54:47Z
2016-01-25,2016-01-25_3E7_JN_2,3,3E7,3E7,travel,NA,2016-01-25T08:59:41Z
2016-01-25,2016-01-25_40L_JN_6,1,40L,40L,rest,NA,2016-01-25T14:00:13Z
2016-01-25,2016-01-25_40L_JN_6,2,40L,"40L, 1J0",rest,rest,2016-01-25T14:05:22Z
2016-01-25,2016-01-25_40L_JN_6,3,40L,40L,rest,NA,2016-01-25T14:10:24Z
2016-01-25,2016-01-25_56E_JN_6,1,56E,56E,rest,NA,2016-01-25T13:38:22Z
2016-01-25,2016-01-25_56E_JN_6,2,56E,56E,rest,NA,2016-01-25T13:43:30Z
2016-01-25,2016-01-25_56E_JN_6,3,56E,56E,rest,NA,2016-01-25T13:48:22Z
2016-01-25,2016-01-25_5G9_JN_1,1,5G9,"5G9, 90P, 79Z",feedchow,"feedchow, feedchow",2016-01-25T08:13:09Z
2016-01-25,2016-01-25_5G9_JN_1,2,5G9,5G9,feedchow,NA,2016-01-25T08:18:16Z
2016-01-25,2016-01-25_5G9_JN_1,3,5G9,5G9,feedchow,NA,2016-01-25T08:23:07Z
2016-01-25,2016-01-25_5J4_JN_6,1,5J4,5J4,rest,NA,2016-01-25T13:17:40Z
2016-01-25,2016-01-25_5J4_JN_6,2,5J4,5J4,social,NA,2016-01-25T13:22:54Z
2016-01-25,2016-01-25_5J4_JN_6,3,5J4,5J4,social,NA,2016-01-25T13:27:42Z
2016-01-25,2016-01-25_68V_JN_1,1,68V,68V,rest,NA,2016-01-25T07:36:24Z
2016-01-25,2016-01-25_68V_JN_1,2,68V,68V,rest,NA,2016-01-25T07:41:28Z
2016-01-25,2016-01-25_7D7_JN_4,1,7D7,7D7,rest,NA,2016-01-25T11:49:17Z
2016-01-25,2016-01-25_7D7_JN_4,2,7D7,7D7,rest,NA,2016-01-25T11:54:28Z
2016-01-25,2016-01-25_7D7_JN_4,3,7D7,7D7,feedchow,NA,2016-01-25T11:59:24Z
2016-01-25,2016-01-25_7D8_JN_5,1,7D8,7D8,rest,NA,2016-01-25T12:42:17Z
2016-01-25,2016-01-25_7D8_JN_5,2,7D8,7D8,rest,NA,2016-01-25T12:47:54Z
2016-01-25,2016-01-25_7D8_JN_5,3,7D8,7D8,rest,NA,2016-01-25T12:52:32Z
2016-01-25,2016-01-25_7G2_JN_5,1,7G2,7G2,rest,NA,2016-01-25T12:06:11Z
2016-01-25,2016-01-25_7G2_JN_5,2,7G2,7G2,rest,NA,2016-01-25T12:11:21Z
2016-01-25,2016-01-25_7G2_JN_5,3,7G2,7G2,social,NA,2016-01-25T12:16:17Z
2016-01-25,2016-01-25_7I5_JN_3,1,7I5,7I5,rest,NA,2016-01-25T09:42:21Z
2016-01-25,2016-01-25_7I5_JN_3,2,7I5,7I5,rest,NA,2016-01-25T09:47:38Z
2016-01-25,2016-01-25_7I5_JN_3,3,7I5,7I5,rest,NA,2016-01-25T09:52:21Z
2016-01-25,2016-01-25_8E8_JN_5,1,8E8,8E8,rest,NA,2016-01-25T12:27:54Z
2016-01-25,2016-01-25_8E8_JN_5,2,8E8,"8E8, 50I",rest,rest,2016-01-25T12:33:08Z
2016-01-25,2016-01-25_8E8_JN_5,3,8E8,8E8,rest,NA,2016-01-25T12:37:53Z
2016-01-25,2016-01-25_8J6_JN_4,1,8J6,8J6,rest,NA,2016-01-25T11:25:43Z
2016-01-25,2016-01-25_8J6_JN_4,2,8J6,8J6,feedchow,NA,2016-01-25T11:31:05Z
2016-01-25,2016-01-25_8J6_JN_4,3,8J6,8J6,feedchow,NA,2016-01-25T11:35:45Z
2016-01-25,2016-01-25_8J8_JN_2,1,8J8,8J8,rest,NA,2016-01-25T09:29:47Z
2016-01-25,2016-01-25_8J8_JN_2,2,8J8,8J8,rest,NA,2016-01-25T09:34:57Z
2016-01-25,2016-01-25_8J8_JN_2,3,8J8,8J8,travel,NA,2016-01-25T09:39:50Z
2016-01-25,2016-01-25_94Z_JN_4,1,94Z,94Z,rest,NA,2016-01-25T11:11:53Z
2016-01-25,2016-01-25_94Z_JN_4,2,94Z,94Z,rest,NA,2016-01-25T11:16:54Z
2016-01-25,2016-01-25_94Z_JN_4,3,94Z,94Z,travel,NA,2016-01-25T11:21:55Z
2016-01-25,2016-01-25_9A4_JN_3,1,9A4,9A4,rest,NA,2016-01-25T10:04:43Z
2016-01-25,2016-01-25_9A4_JN_3,2,9A4,9A4,rest,NA,2016-01-25T10:10:05Z
2016-01-25,2016-01-25_9A4_JN_3,3,9A4,9A4,rest,NA,2016-01-25T10:14:44Z
2016-01-25,2016-01-25_9F5_JN_2,1,9F5,9F5,rest,NA,2016-01-25T09:07:21Z
2016-01-25,2016-01-25_9F5_JN_2,2,9F5,9F5,rest,NA,2016-01-25T09:12:24Z
2016-01-25,2016-01-25_9F5_JN_2,3,9F5,9F5,rest,NA,2016-01-25T09:17:21Z
2016-01-25,2016-01-25_9G3_JN_5,1,9G3,9G3,rest,NA,2016-01-25T13:05:01Z
2016-01-25,2016-01-25_9G3_JN_5,2,9G3,9G3,rest,NA,2016-01-25T13:10:15Z
2016-01-25,2016-01-25_9G3_JN_5,3,9G3,9G3,rest,NA,2016-01-25T13:15:08Z
2016-01-25,2016-01-25_9I5_JN_1,1,9I5,9I5,travel,NA,2016-01-25T08:00:42Z
2016-01-25,2016-01-25_9I5_JN_1,2,9I5,9I5,travel,NA,2016-01-25T08:05:47Z
2016-01-25,2016-01-25_9I5_JN_1,3,9I5,9I5,feedchow,NA,2016-01-25T08:10:52Z
2016-01-26,2016-01-26_00O_JN_6,1,00O,00O,feedplant,NA,2016-01-26T13:58:50Z
2016-01-26,2016-01-26_00O_JN_6,2,00O,00O,feedplant,NA,2016-01-26T14:04:03Z
2016-01-26,2016-01-26_00O_JN_6,3,00O,00O,feedplant,NA,2016-01-26T14:08:50Z
2016-01-26,2016-01-26_04N_AC_6,1,04N,04N,feedwater,NA,2016-01-26T13:50:42Z
2016-01-26,2016-01-26_04N_AC_6,2,04N,04N,rest,NA,2016-01-26T13:55:47Z
2016-01-26,2016-01-26_04N_AC_6,3,04N,04N,rest,NA,2016-01-26T14:00:41Z
2016-01-26,2016-01-26_0A4_JN_5,1,0A4,0A4,social,NA,2016-01-26T12:40:26Z
2016-01-26,2016-01-26_0A4_JN_5,2,0A4,0A4,social,NA,2016-01-26T12:45:29Z
2016-01-26,2016-01-26_0A4_JN_5,3,0A4,0A4,rest,NA,2016-01-26T12:50:32Z
2016-01-26,2016-01-26_0A9_AC_4,1,0A9,"0A9, 7J8",rest,rest,2016-01-26T11:24:25Z
2016-01-26,2016-01-26_0A9_AC_4,2,0A9,0A9,travel,NA,2016-01-26T11:29:44Z
2016-01-26,2016-01-26_0A9_AC_4,3,0A9,0A9,travel,NA,2016-01-26T11:34:29Z
2016-01-26,2016-01-26_0B8_AC_4,1,0B8,0B8,rest,NA,2016-01-26T11:13:20Z
2016-01-26,2016-01-26_0B8_AC_4,2,0B8,"0B8, 55V",rest,rest,2016-01-26T11:18:23Z
2016-01-26,2016-01-26_0B8_AC_4,3,0B8,"0B8, 55V",rest,rest,2016-01-26T11:23:29Z
2016-01-26,2016-01-26_0G5_JN_6,1,0G5,"0G5, 0B8",rest,rest,2016-01-26T13:18:10Z
2016-01-26,2016-01-26_0G5_JN_6,2,0G5,0G5,rest,NA,2016-01-26T13:23:19Z
2016-01-26,2016-01-26_0G5_JN_6,3,0G5,0G5,rest,NA,2016-01-26T13:28:10Z
2016-01-26,2016-01-26_0G9_AC_1,1,0G9,0G9,feedchow,NA,2016-01-26T08:00:31Z
2016-01-26,2016-01-26_0G9_AC_1,2,0G9,0G9,feedplant,NA,2016-01-26T08:05:49Z
2016-01-26,2016-01-26_0G9_AC_1,3,0G9,0G9,travel,NA,2016-01-26T08:10:39Z
2016-01-26,2016-01-26_12Z_AC_3,1,12Z,12Z,travel,NA,2016-01-26T10:22:44Z
2016-01-26,2016-01-26_12Z_AC_3,2,12Z,12Z,travel,NA,2016-01-26T10:27:44Z
2016-01-26,2016-01-26_12Z_AC_3,3,12Z,12Z,travel,NA,2016-01-26T10:32:44Z
2016-01-26,2016-01-26_1A3_AC_3,1,1A3,1A3,feedchow,NA,2016-01-26T09:58:59Z
2016-01-26,2016-01-26_1A3_AC_3,2,1A3,1A3,rest,NA,2016-01-26T10:04:02Z
2016-01-26,2016-01-26_1A3_AC_3,3,1A3,1A3,feedchow,NA,2016-01-26T10:09:01Z
2016-01-26,2016-01-26_1C0_AC_5,1,1C0,1C0,rest,NA,2016-01-26T12:53:22Z
2016-01-26,2016-01-26_1C0_AC_5,2,1C0,1C0,social,NA,2016-01-26T12:58:31Z
2016-01-26,2016-01-26_1C0_AC_5,3,1C0,1C0,social,NA,2016-01-26T13:03:23Z
2016-01-26,2016-01-26_1H6_AC_3,1,1H6,1H6,rest,NA,2016-01-26T09:29:35Z
2016-01-26,2016-01-26_1H6_AC_3,2,1H6,1H6,feedchow,NA,2016-01-26T09:34:36Z
2016-01-26,2016-01-26_1H6_AC_3,3,1H6,1H6,feedchow,NA,2016-01-26T09:39:36Z
2016-01-26,2016-01-26_1J0_JN_1,1,1J0,1J0,rest,NA,2016-01-26T08:21:32Z
2016-01-26,2016-01-26_1J0_JN_1,2,1J0,1J0,travel,NA,2016-01-26T08:26:42Z
2016-01-26,2016-01-26_1J0_JN_1,3,1J0,1J0,rest,NA,2016-01-26T08:31:33Z
2016-01-26,2016-01-26_1J2_AC_2,1,1J2,1J2,feedchow,NA,2016-01-26T09:13:59Z
2016-01-26,2016-01-26_1J2_AC_2,2,1J2,1J2,travel,NA,2016-01-26T09:19:03Z
2016-01-26,2016-01-26_1J2_AC_2,3,1J2,1J2,travel,NA,2016-01-26T09:24:00Z
2016-01-26,2016-01-26_1J7_JN_3,1,1J7,1J7,rest,NA,2016-01-26T10:22:29Z
2016-01-26,2016-01-26_1J7_JN_3,2,1J7,"1J7, 55V, 59A, 7C0",rest,"rest, social, social",2016-01-26T10:27:32Z
2016-01-26,2016-01-26_1J7_JN_3,3,1J7,"1J7, 55V, 59A, 7C0",rest,"rest, social, social",2016-01-26T10:32:38Z
2016-01-26,2016-01-26_1J8_JN_1,1,1J8,1J8,travel,NA,2016-01-26T08:33:34Z
2016-01-26,2016-01-26_1J8_JN_1,2,1J8,1J8,travel,NA,2016-01-26T08:38:36Z
2016-01-26,2016-01-26_1J8_JN_1,3,1J8,1J8,feedwater,NA,2016-01-26T08:43:33Z
2016-01-26,2016-01-26_1J8_JN_2,1,1J8,"1J8, 1C0",feedwater,feedwater,2016-01-26T09:12:04Z
2016-01-26,2016-01-26_1J8_JN_2,2,1J8,"1J8, 1C0",feedchow,rest,2016-01-26T09:17:05Z
2016-01-26,2016-01-26_1J8_JN_2,3,1J8,1J8,social,NA,2016-01-26T09:22:05Z
2016-01-26,2016-01-26_24B_JN_3,1,24B,24B,feedplant,NA,2016-01-26T10:08:02Z
2016-01-26,2016-01-26_24B_JN_3,2,24B,24B,feedplant,NA,2016-01-26T10:13:21Z
2016-01-26,2016-01-26_24B_JN_3,3,24B,24B,travel,NA,2016-01-26T10:18:01Z
2016-01-26,2016-01-26_29Z_AC_1,1,29Z,"29Z, 1C2",feedchow,rest,2016-01-26T07:46:34Z
